Informe o tempo medio entre clientes (s): Informe o tempo a ser simulado (s): 0, -NAN
29960, 0.03634955582593590862
29970, 0.03422804763506626102
29980, 0.03617995285168085218
29990, 0.03836951258025411704
30000, 0.03872745792193388326
30010, 0.03861421424386790591
30020, 0.03869126024814395493
30030, 0.03568115451842501784
30040, 0.03725385246628221125
30050, 0.03674148163943424805
30060, 0.03643857992049781558
30070, 0.03456756877983835352
30080, 0.03491071625624275754
30090, 0.03458058385430096138
30100, 0.03380578391585409292
30110, 0.03435790473369770837
30120, 0.03639489834735698537
30130, 0.03623986258983524777
30140, 0.03692857391386983323
30150, 0.03461642514350593558
30160, 0.03603463839810849834
30170, 0.03528532128005146262
30180, 0.03483003178729671134
30190, 0.03751962943990161392
30200, 0.03760964790881882180
30210, 0.03558728657858445388
30220, 0.03560363409057121231
30230, 0.03613974008346954037
30240, 0.03730132578397604703
30250, 0.03702983623816713532
30260, 0.03745585244394256108
30270, 0.03700965613802420506
30280, 0.03741521766222710710
30290, 0.03813527314823339509
30300, 0.03712324315289716736
30310, 0.03681741545170957863
30320, 0.03721849852912306744
30330, 0.03847463338347445472
30340, 0.03720353147917254688
30350, 0.03670541334210941642
30360, 0.03763014856630153560
30370, 0.03884333164353215295
30380, 0.03754574278540712129
30390, 0.03595618239037801089
30400, 0.03554761565597264195
30410, 0.03504669944244920288
30420, 0.03590050271964706496
30430, 0.03776829542187254418
30440, 0.03931244621788998472
30450, 0.03974729169469881640
30460, 0.04037417692184419593
30470, 0.03875133730511048924
30480, 0.03869195531051872194
30490, 0.03964942523638192995
30500, 0.04073216791164213646
30510, 0.04168521651284606833
30520, 0.04069566783717970537
30530, 0.03783473786104618597
30540, 0.03982168381111872435
30550, 0.03988482324677189439
30560, 0.03889605545840080225
30570, 0.03898557353133913495
30580, 0.03809300887971645011
30590, 0.03902045120686903346
30600, 0.03938783805672851912
30610, 0.04020927934616391752
30620, 0.03828122887315199563
30630, 0.03942963711706592989
30640, 0.03611008598462817076
30650, 0.03769526375674825402
30660, 0.03662848661323359067
30670, 0.03839245027191218185
30680, 0.03862210796690401793
30690, 0.03878835082668619094
30700, 0.03897609798114398671
30710, 0.03842265439970038443
30720, 0.03886440507052579818
30730, 0.04043037446363939580
30740, 0.04915068446078585396
30750, 0.05267234411798504823
30760, 0.05068747907041171175
30770, 0.05416435977198919005
30780, 0.05493930053076923059
30790, 0.05230223188990112959
30800, 0.05284141841530054506
30810, 0.04433680671402573381
30820, 0.04766845963424515276
30830, 0.05398950516845335557
30840, 0.05608689325327631536
30850, 0.05621376598601468544
30860, 0.05768837178405750166
30870, 0.05030440078115017144
30880, 0.05280312122547670128
30890, 0.05617723897183246606
30900, 0.05950102549219238313
30910, 0.05763914360028987716
30920, 0.05870614153401110258
30930, 0.05597617214501671157
30940, 0.05896440252243273505
30950, 0.05340724209819391888
30960, 0.05217511665347185357
30970, 0.05995949301070080395
30980, 0.05037561431796611089
30990, 0.05720992335827013164
31000, 0.05541722658648140509
31010, 0.05290545124005952005
31020, 0.05434011453966203220
31030, 0.05648770984199646961
31040, 0.04927226133221385140
31050, 0.04950689508563943519
31060, 0.05690619079788117318
31070, 0.06020136243225504558
31080, 0.05286245453373528136
31090, 0.05708416242861424905
31100, 0.05527675515101648784
31110, 0.06139039263426671056
31120, 0.05341204194209581146
31130, 0.06217332209834403045
31140, 0.05817055150623495763
31150, 0.05772058366131194163
31160, 0.05247485378983451909
31170, 0.06118042185897376584
31180, 0.05380513477164949876
31190, 0.05273982329407900238
31200, 0.05955794315434026487
31210, 0.05898230514847568884
31220, 0.05834639846926048534
31230, 0.05456760372530755632
31240, 0.05745143787280859726
31250, 0.05829264142287726713
31260, 0.05969504523954682895
31270, 0.05673323151136777653
31280, 0.05815386430325819589
31290, 0.06120359771222716461
31300, 0.05963328953397084575
31310, 0.06073882198162650070
31320, 0.05693309473229035689
31330, 0.05641119830070984165
31340, 0.05447708862271927188
31350, 0.05255799804853733548
31360, 0.05160090124862204419
31370, 0.05896613153799190599
31380, 0.05703440737787168757
31390, 0.05978185620243348097
31400, 0.05910588098631830434
31410, 0.06103622138538966624
31420, 0.06429189890095710069
31430, 0.06259808409674949559
31440, 0.06588301617184466608
31450, 0.06695416766969586320
31460, 0.06268038356644378695
31470, 0.06351367622901182841
31480, 0.05926600192780107079
31490, 0.05937243814851989043
31500, 0.06438277819058235707
31510, 0.05595513109707006549
31520, 0.06165697664006497547
31530, 0.05701725839776372595
31540, 0.05922831111318416220
31550, 0.05529957912521599184
31560, 0.06098043265468344742
31570, 0.06312702601900710420
31580, 0.05767880757842913653
31590, 0.06506826267982024348
31600, 0.06355701076804098903
31610, 0.06416282696942676722
31620, 0.05906554561441623719
31630, 0.06314353638975411798
31640, 0.06143806565890397309
31650, 0.06073709122370196667
31660, 0.06302065610792784156
31670, 0.06275688598992079648
31680, 0.06813376282936456363
31690, 0.06709120056316741909
31700, 0.05668408495681109827
31710, 0.06336012175692218307
31720, 0.05892428291829343578
31730, 0.06211333387603801270
31740, 0.06328689063862391606
31750, 0.05920046864409389542
31760, 0.05624777840752770430
31770, 0.05908766917453345258
31780, 0.06022669429623483950
31790, 0.05621318805210595571
31800, 0.04911034492607591062
31810, 0.05799749474115145631
31820, 0.06133819758709524450
31830, 0.06051700296668016676
31840, 0.05404366818406369788
31850, 0.06240854114431826360
31860, 0.06301164403460912666
31870, 0.05683597348748481437
31880, 0.06227845983544622044
31890, 0.05990091249236506599
31900, 0.06311659332298269476
31910, 0.05847905080731674587
31920, 0.06029826872672128246
31930, 0.05745006181365130971
31940, 0.05782001884869547581
31950, 0.06116722559641996071
31960, 0.05296719574049379986
31970, 0.05747906062503371771
31980, 0.05472690657978240836
31990, 0.04636078628819451097
32000, 0.05224927020017755552
32010, 0.05054354983981834692
32020, 0.04780923633207478929
32030, 0.05389513389347921901
32040, 0.04882357329331732387
32050, 0.05355143083251334701
32060, 0.05358062780392991442
32070, 0.04646676321662202014
32080, 0.05357692953708781403
32090, 0.04881405541563665906
32100, 0.05099055436608335157
32110, 0.05829416081668536975
32120, 0.05962226201040543572
32130, 0.05652389035194005373
32140, 0.05715951436548216691
32150, 0.04968613780233432919
32160, 0.04773767185340194175
32170, 0.05567467474924381321
32180, 0.04818003129374126559
32190, 0.05196786489850602209
32200, 0.05137349172724992030
32210, 0.04900214122087209745
32220, 0.04605522973031206391
32230, 0.04371881806794597480
32240, 0.04721245058387246729
32250, 0.04706413149727950440
32260, 0.04460715453595476276
32270, 0.03912794007705322485
32280, 0.03705509667565554111
32290, 0.03953016299723799420
32300, 0.03560839400811044442
32310, 0.03236658854986895761
32320, 0.03500891088987234667
32330, 0.04203012931507377203
32340, 0.03913871561980197811
32350, 0.03935727017734524935
32360, 0.03441689694586003156
32370, 0.04111197399558275123
32380, 0.03872664940194692207
32390, 0.03805513543793104247
32400, 0.03962270685883506616
32410, 0.03546801225496487575
32420, 0.02987446353168277113
32430, 0.02988805469286681671
32440, 0.03652637202485475854
32450, 0.03564515989731642520
32460, 0.03652000719986592259
32470, 0.03529115553221640056
32480, 0.03876034760826030379
32490, 0.04249974937418077303
32500, 0.04234538492154893419
32510, 0.04463331165706385661
32520, 0.04293924268499260677
32530, 0.04277894276674576446
32540, 0.03896336468781846918
32550, 0.04475640684914772294
32560, 0.04443785494397811675
32570, 0.03785478825025023752
32580, 0.04187378770102689884
32590, 0.04396740885679939481
32600, 0.04487683840416512027
32610, 0.04407008389668032322
32620, 0.04513261024609427352
32630, 0.04917730598513792017
32640, 0.04722387234967939662
32650, 0.04669795735916881796
32660, 0.04590638256959600483
32670, 0.05136876277889523834
32680, 0.05607164265971320560
32690, 0.05240801932354965942
32700, 0.05186990629791132790
32710, 0.05048709739092771542
32720, 0.04635863516599592060
32730, 0.05017279376451355688
32740, 0.05256823279808475746
32750, 0.05499285030837874899
32760, 0.05489620440102971344
32770, 0.05191454459097855079
32780, 0.04355500138046775049
32790, 0.05102854456252092774
32800, 0.04783549009748444547
32810, 0.05049194415749092002
32820, 0.04883740851475870670
32830, 0.04916974102223736764
32840, 0.04283678381012734349
32850, 0.04248221515749950328
32860, 0.04202650753055880983
32870, 0.04896764005493992045
32880, 0.04414746522871304535
32890, 0.04318486129454246480
32900, 0.04655033011360920625
32910, 0.04187117366658732465
32920, 0.03940208745616224917
32930, 0.04500116588251756866
32940, 0.04476087658070770914
32950, 0.04206936063927368963
32960, 0.04225995676065430473
32970, 0.03800043787765883252
32980, 0.04589521269210461440
32990, 0.04570842497092986179
33000, 0.04614605900284818318
33010, 0.04154086482529972812
33020, 0.04603780283439551368
33030, 0.03874738414003431330
33040, 0.04529509409589405067
33050, 0.04497506527038463986
33060, 0.04911025460878892801
33070, 0.05016988823599799474
33080, 0.04720130751189000051
33090, 0.03908424807804422585
33100, 0.04551289456412810353
33110, 0.04655436274927726714
33120, 0.04762825247793767147
33130, 0.04631789724519563833
33140, 0.04648137156535359082
33150, 0.04225231178700195045
33160, 0.04890116725789095398
33170, 0.04655077667974083511
33180, 0.04793538032672373106
33190, 0.03889867402848423694
33200, 0.04559872947309706603
33210, 0.04681273955937559350
33220, 0.04529843923737875144
33230, 0.04423848455948231617
33240, 0.03971518862946510353
33250, 0.04081715247252049039
33260, 0.04458565116183965671
33270, 0.04316349718502987542
33280, 0.04731889741629125012
33290, 0.05280074885729302281
33300, 0.05537759942441855543
33310, 0.05329452833143388801
33320, 0.04512789296457153654
33330, 0.04541105094496344918
33340, 0.05055547936434745537
33350, 0.05242999197164799341
33360, 0.04947951159196506410
33370, 0.05050409558467006121
33380, 0.05053260183539709516
33390, 0.04943102294657197859
33400, 0.05227569838071755015
33410, 0.05430974187348258653
33420, 0.05935818534671977176
33430, 0.05953907407421787923
33440, 0.06137998856136839265
33450, 0.06101404460976755928
33460, 0.05224407450222834370
33470, 0.05952052472175051179
33480, 0.06365918227586231382
33490, 0.05719033642572490805
33500, 0.05687290190537819257
33510, 0.05771015556600822549
33520, 0.06081470346234851831
33530, 0.06574815884683449241
33540, 0.06492869846902493691
33550, 0.06706404826768253002
33560, 0.06573427906093076700
33570, 0.06717473801328921468
33580, 0.06511589580078247508
33590, 0.06536775527109384143
33600, 0.06684492777969364141
33610, 0.06684224547212735956
33620, 0.07020819344365580861
33630, 0.07060294270325062627
33640, 0.07078658887783983999
33650, 0.06419836664542444282
33660, 0.06615547358363382813
33670, 0.07118354597837139863
33680, 0.06889990961880698705
33690, 0.07198380937032755611
33700, 0.06630977500720636186
33710, 0.06871152760109477953
33720, 0.07254969915052900120
33730, 0.07238745402938384643
33740, 0.07576224257251951144
33750, 0.07771001157937451609
33760, 0.07951683067061310339
33770, 0.07240570520661382403
33780, 0.07188451963051889493
33790, 0.08006744895254591654
33800, 0.07544139440239749916
33810, 0.07507896042436712492
33820, 0.07864152334851670645
33830, 0.07913484151650607146
33840, 0.07957478103092796573
33850, 0.08247462705467434319
33860, 0.08164470600139939194
33870, 0.07645668949507999912
33880, 0.08403446091969168918
33890, 0.08284777287645006538
33900, 0.07553390167813578415
33910, 0.08116726002677854268
33920, 0.07902898348029818720
33930, 0.07830479251725463996
33940, 0.08000207590043562078
33950, 0.07637760315664188226
33960, 0.07647524039422837205
33970, 0.08059393125340807984
33980, 0.08022015495267975638
33990, 0.08019313401503858074
34000, 0.08013989857032477460
34010, 0.07861608456486735008
34020, 0.07089287736652227778
34030, 0.08156925459357999841
34040, 0.07697769137283483332
34050, 0.08430098574979272286
34060, 0.08000685488051839656
34070, 0.08168112851157349752
34080, 0.08043138291531182205
34090, 0.07988680965011152324
34100, 0.07845842552123105662
34110, 0.07379365086713196575
34120, 0.07630323040727393646
34130, 0.07374138988696632424
34140, 0.07353152938373241909
34150, 0.06487565822028340534
34160, 0.07225492152023438308
34170, 0.07171014667825570399
34180, 0.07555194034551604432
34190, 0.07467817942530263764
34200, 0.07263849679952727456
34210, 0.07082416384224021755
34220, 0.06891189788281604223
34230, 0.07240043289959974260
34240, 0.07122970926517435686
34250, 0.06478291174529093865
34260, 0.07026109554614556885
34270, 0.06199750617997157320
34280, 0.06761688061545623185
34290, 0.06268838313375457716
34300, 0.05991568016043213873
34310, 0.06555815713099910624
34320, 0.05963063585199179784
34330, 0.06628018264195834064
34340, 0.07287510561302745771
34350, 0.06927148921068937426
34360, 0.07416754376660161796
34370, 0.07403450909038156169
34380, 0.07321636989343272006
34390, 0.06974123405227494743
34400, 0.06889529188760246114
34410, 0.06394080681120595244
34420, 0.06660896590427256569
34430, 0.06768300254232784141
34440, 0.06382869604856811208
34450, 0.06014436769457187637
34460, 0.06654130929433588193
34470, 0.06724240075023235619
34480, 0.06996778085125665569
34490, 0.07144467895150885539
34500, 0.06859307002720704816
34510, 0.07038642747730783356
34520, 0.06605016837718924450
34530, 0.06875992593480972914
34540, 0.07018760779635879743
34550, 0.07385888995237177568
34560, 0.07617363024723466935
34570, 0.07310729245184965919
34580, 0.07303066698033511273
34590, 0.07096457225612873287
34600, 0.06806673772516713683
34610, 0.07491717740961867378
34620, 0.07392407831775127391
34630, 0.06984917757510356040
34640, 0.07250945436473887895
34650, 0.06389314160281411858
34660, 0.07405418811761332876
34670, 0.07368072269584668987
34680, 0.06915779147281497785
34690, 0.07258775567756536873
34700, 0.07721919167360180580
34710, 0.07235794001021922384
34720, 0.07247390125135666494
34730, 0.07672171272072692005
34740, 0.07277612430735835858
34750, 0.08089764909535457349
34760, 0.07537945776489340943
34770, 0.07429849984681968778
34780, 0.07943059585755118945
34790, 0.07657235661618511102
34800, 0.08085022122711826853
34810, 0.07216940809309768667
34820, 0.07138277484246735582
34830, 0.07407701733503913033
34840, 0.07089983752095907477
34850, 0.06984613861735322615
34860, 0.06374700509510766722
34870, 0.06767058294453676126
34880, 0.07086410335773685176
34890, 0.06214059668248506085
34900, 0.06455565355629033775
34910, 0.06084766773408478713
34920, 0.05939691779452527243
34930, 0.06180752781930198836
34940, 0.06586321599752054112
34950, 0.06496270980579144094
34960, 0.06810894334292783014
34970, 0.07067007880848930057
34980, 0.07281207644939247103
34990, 0.06632646536562436523
35000, 0.07088697641402497140
35010, 0.06573600735664175687
35020, 0.06684279456936792485
35030, 0.06811683150371372619
35040, 0.07510427542925413036
35050, 0.07252635536947060757
35060, 0.06839531827125355790
35070, 0.07002866519945616375
35080, 0.07376742153844340066
35090, 0.07173676750534774271
35100, 0.06731761923569479222
35110, 0.07409085158727712894
35120, 0.06953195441897186413
35130, 0.07454954356997500753
35140, 0.07158310986986204938
35150, 0.06949343636319049722
35160, 0.07190697198515572097
35170, 0.07267265763578834026
35180, 0.07818619546163052547
35190, 0.07267322874137338573
35200, 0.07174050539930920678
35210, 0.07773886418088515882
35220, 0.07788952284288175321
35230, 0.07891167481098992909
35240, 0.08236175344897400663
35250, 0.07610957435624765566
35260, 0.08226898057466147662
35270, 0.08495183855575838550
35280, 0.08821714692928406265
35290, 0.08729584597497996867
35300, 0.09019320427051802369
35310, 0.09242390022415492012
35320, 0.09075070566433307562
35330, 0.08875850919696226526
35340, 0.09486217611591918342
35350, 0.09307459424166975026
35360, 0.08491333363037067983
35370, 0.08495848389308502391
35380, 0.09041485431349194357
35390, 0.09068623077549720080
35400, 0.08857521564357195842
35410, 0.09084622212503123961
35420, 0.09531088145202826212
35430, 0.09470893601983831900
35440, 0.08876828406708892061
35450, 0.08816722652324227028
35460, 0.08560433553802049289
35470, 0.09304176993684709629
35480, 0.09442059666177460286
35490, 0.09220822380215043523
35500, 0.08603767745854629112
35510, 0.09314160249606207032
35520, 0.08845328576864819325
35530, 0.09698172798459925303
35540, 0.09738990702819627643
35550, 0.09699033038373450211
35560, 0.10227762531055706319
35570, 0.10384832164920698716
35580, 0.10242106459367672500
35590, 0.10154225538052319422
35600, 0.09624273386585091572
35610, 0.09992019952239328262
35620, 0.09753720873502480515
35630, 0.09163984149931714285
35640, 0.09272583877452600376
35650, 0.08965797795129226699
35660, 0.08995130580021104549
35670, 0.09440936032097990704
35680, 0.09101144401632499381
35690, 0.08917204091018060552
35700, 0.09208245516081170479
35710, 0.09081448111419199165
35720, 0.09154808770295197462
35730, 0.09095100117746390822
35740, 0.09434731519963968083
35750, 0.09356446623085812320
35760, 0.09593368809882374393
35770, 0.09498913721609891780
35780, 0.09723529930806762422
35790, 0.09703758453291833064
35800, 0.09849727605288460808
35810, 0.09889031468374653855
35820, 0.09860821769325500696
35830, 0.09827794584781646137
35840, 0.09792632669655265687
35850, 0.10470564649867064588
35860, 0.10463286066241472838
35870, 0.10513888987921138352
35880, 0.11073895944688860737
35890, 0.10761413593964608282
35900, 0.10443624249466054721
35910, 0.10538082785945590558
35920, 0.09549430946013526267
35930, 0.10339070551347440130
35940, 0.10529306294854912096
35950, 0.10113797109547384423
35960, 0.10813238076623754580
35970, 0.10285479218841508953
35980, 0.10703183261997839537
35990, 0.10538739295813126517
36000, 0.10606835564827132856
36010, 0.10570928615976526999
36020, 0.10933758886272837429
36030, 0.10441531512680590765
36040, 0.11438091098623281994
36050, 0.11353788572109824173
36060, 0.11419112443126966383
36070, 0.11061535875172179288
36080, 0.10169155923138184505
36090, 0.10186941310287078721
36100, 0.10768665245253750129
36110, 0.10576412608822050032
36120, 0.10517133484899687801
36130, 0.10630799911081556530
36140, 0.10599156706711809761
36150, 0.10730168371254933390
36160, 0.10712452177728426506
36170, 0.10377502692831352960
36180, 0.10111327879147946618
36190, 0.10531087680097517278
36200, 0.11102146401635248907
36210, 0.10801471519297756174
36220, 0.10709459687364120128
36230, 0.10420349849125276620
36240, 0.10877760093706623223
36250, 0.10870284118801443185
36260, 0.10900027207007578767
36270, 0.10526114542689501974
36280, 0.10324597840183358244
36290, 0.10529513623075903439
36300, 0.10354309678254569604
36310, 0.10428398844217401376
36320, 0.10541404997885628347
36330, 0.09860801402944741056
36340, 0.09664642664200506772
36350, 0.10488392084710884689
36360, 0.10094887084647119480
36370, 0.10112252800769017114
36380, 0.09519320863565106094
36390, 0.09812181099819650143
36400, 0.10162220781595365793
36410, 0.09957468947179215490
36420, 0.09868566789826438423
36430, 0.09179577600558985750
36440, 0.09788840590523495422
36450, 0.09877066298000602984
36460, 0.09774097598383058028
36470, 0.09964397512326872430
36480, 0.09461936613754851066
36490, 0.09371697170981629910
36500, 0.09892690913843971146
36510, 0.09219298611509785246
36520, 0.09846754364788790070
36530, 0.09406301287834484270
36540, 0.09263855891160588385
36550, 0.09982248973326246499
36560, 0.10101939619811783899
36570, 0.09870352285663575032
36580, 0.09813614361882816439
36590, 0.09758773391992558999
36600, 0.10148324992942825418
36610, 0.10206344683144585872
36620, 0.10491540495260576193
36630, 0.10733344540350220342
36640, 0.10435994822086236411
36650, 0.10709486247068600306
36660, 0.10066226084641272109
36670, 0.10552177635285975299
36680, 0.10467364468907902619
36690, 0.10439382098705074498
36700, 0.10486336940792639894
36710, 0.09487283141733993119
36720, 0.10174696154425433292
36730, 0.10191267292209715833
36740, 0.10244341695814984661
36750, 0.09896727005980654468
36760, 0.09609107881392286998
36770, 0.09885615433266181640
36780, 0.09735975594498835761
36790, 0.09735390477470495796
36800, 0.10108012099055940780
36810, 0.09679138579617507787
36820, 0.09986813584740250604
36830, 0.09948558328149736951
36840, 0.09446705168349023296
36850, 0.09600015567561115404
36860, 0.09682651901202898870
36870, 0.09525790289731084215
36880, 0.10143196732687354000
36890, 0.09607037233741255733
36900, 0.10130748278710033361
36910, 0.09996062440698061380
36920, 0.09798749909885096088
36930, 0.09332596683885352462
36940, 0.10257432146167655418
36950, 0.10174820039335674693
36960, 0.09926305851508576694
36970, 0.10378579089585304729
36980, 0.10146830307302412422
36990, 0.10249322324975018716
37000, 0.10528686783354412881
37010, 0.10184223041578022162
37020, 0.10482521575636916111
37030, 0.09766528880232883125
37040, 0.10277449229987922763
37050, 0.10124645303912949146
37060, 0.09989323285524775997
37070, 0.10095198531296833977
37080, 0.10108942213282201550
37090, 0.10365556904067396715
37100, 0.09688482863981651150
37110, 0.10493210892123538969
37120, 0.10806287472746145539
37130, 0.10226966846382001819
37140, 0.10499863456758795621
37150, 0.10847202452172588494
37160, 0.10533242617962024212
37170, 0.10532729947094843226
37180, 0.10867699280333820155
37190, 0.11218261767180948141
37200, 0.11056775691123466032
37210, 0.10914265793617872191
37220, 0.11154074912469003067
37230, 0.11548799235033158084
37240, 0.11408180254104927087
37250, 0.11403304591914942279
37260, 0.10978786094298076392
37270, 0.11382375857740445468
37280, 0.11523549222841822370
37290, 0.11451707454021420318
37300, 0.11910166841134550708
37310, 0.11016295894518890464
37320, 0.11218411258896399119
37330, 0.11332324595108644871
37340, 0.11075872686821330859
37350, 0.11012259156843118291
37360, 0.11014281110449353207
37370, 0.11272929064201253624
37380, 0.11319604607711664102
37390, 0.11679124739221791174
37400, 0.11922816545440539926
37410, 0.11286697172209247952
37420, 0.11827626322385587088
37430, 0.11450444822070693363
37440, 0.12001014876905635731
37450, 0.11638952254700551947
37460, 0.11819329249376231417
37470, 0.11915177398008758303
37480, 0.11764229445037432953
37490, 0.11791829709020973382
37500, 0.11626633080070547521
37510, 0.11077874102190765626
37520, 0.11335483217165975844
37530, 0.11597892110474194993
37540, 0.10993200215225851224
37550, 0.11331913745175814512
37560, 0.11410018957132717077
37570, 0.10868431262536759618
37580, 0.11106753306098404721
37590, 0.11228006600264528458
37600, 0.11336594503451191684
37610, 0.11016869893885861131
37620, 0.11585615445317287708
37630, 0.10857853531378847123
37640, 0.11634980159049401749
37650, 0.11770964183557275362
37660, 0.11594817454669392731
37670, 0.11941961107670007181
37680, 0.11654862549953204365
37690, 0.11843953315035893326
37700, 0.11241222380634408040
37710, 0.11262127525396792294
37720, 0.10597557503907051313
37730, 0.11259805784069065737
37740, 0.10953284935558649238
37750, 0.11150221197490495229
37760, 0.10599910032762949186
37770, 0.10354895492935867196
37780, 0.10537812551739023093
37790, 0.10623170006123849873
37800, 0.10936838825581496337
37810, 0.10867393388524870801
37820, 0.10879459488642329035
37830, 0.10376751769278325099
37840, 0.10668977102578125482
37850, 0.10824041774574055808
37860, 0.10626186311106788906
37870, 0.10256501121916272723
37880, 0.09858791218038387427
37890, 0.10474470232396804192
37900, 0.10401262654198095703
37910, 0.09720435001320471002
37920, 0.09955569265159258663
37930, 0.09521629571131828840
37940, 0.09975180228491620227
37950, 0.09724486537623366900
37960, 0.09399546191783958449
37970, 0.09342556139769264689
37980, 0.09845788584317549663
37990, 0.09806867556713783074
38000, 0.09299323040675755436
38010, 0.09669542942076692071
38020, 0.09232890251776737500
38030, 0.09315851786230933129
38040, 0.09293169558542846431
38050, 0.09504905459400880829
38060, 0.09260377839892441898
38070, 0.09430409426274444229
38080, 0.09194876439940635748
38090, 0.09199891544789107201
38100, 0.09042147277412926343
38110, 0.09316490718417025363
38120, 0.09514377292824871546
38130, 0.09142597105506045096
38140, 0.09076551186630776868
38150, 0.09361465296164794836
38160, 0.09645992890608123815
38170, 0.09081105351385954094
38180, 0.09334504832330203783
38190, 0.09978718471193204209
38200, 0.09706899387255063516
38210, 0.09166281406112553043
38220, 0.10268112328835865554
38230, 0.10590647860978741335
38240, 0.10415805728024363219
38250, 0.10484088970637639449
38260, 0.10136375426593957627
38270, 0.10952063293390512655
38280, 0.10494751703520321939
38290, 0.10821792669392049646
38300, 0.11159239401759002419
38310, 0.11436031338526753132
38320, 0.10900555360842556496
38330, 0.11359398481546101323
38340, 0.11239274224342477027
38350, 0.10838343590124566163
38360, 0.10705767603313010028
38370, 0.11309392092628112181
38380, 0.11109637599022192944
38390, 0.11247183982902786425
38400, 0.11056192974665002282
38410, 0.11043699262259298877
38420, 0.11032336987320690014
38430, 0.10706356119572291163
38440, 0.10738358667938108226
38450, 0.11007067433501571685
38460, 0.11081617260793041879
38470, 0.11086508559006968966
38480, 0.10827201493434035484
38490, 0.10689544558044605793
38500, 0.11015029814195731461
38510, 0.10301095492092393613
38520, 0.11023828904439003651
38530, 0.10862557161491981361
38540, 0.11202131168260809346
38550, 0.11281861613930743715
38560, 0.11175568677730751688
38570, 0.11181322792341941152
38580, 0.11352795770517065677
38590, 0.11619358357717946006
38600, 0.11561926230769081769
38610, 0.11765398060578657891
38620, 0.10974380035387998333
38630, 0.11563702491155858354
38640, 0.11204249656490095077
38650, 0.11531639246484637340
38660, 0.11162582683261845773
38670, 0.11482119966146164813
38680, 0.11123937896628888211
38690, 0.11151458731239660693
38700, 0.10744792339620623522
38710, 0.11238081773477581748
38720, 0.11148583878351114862
38730, 0.11111109741375368998
38740, 0.11341290712634055637
38750, 0.11477796548914831476
38760, 0.11703445038922488664
38770, 0.11817209028935771187
38780, 0.11840169471897787901
38790, 0.11971094774844637243
38800, 0.12037354045566495131
38810, 0.11836779772968419877
38820, 0.12167899129867265628
38830, 0.12201495795174199799
38840, 0.12262903561268423402
38850, 0.11647544297788137158
38860, 0.12106874912044585102
38870, 0.12276174968917530350
38880, 0.12191734963017886173
38890, 0.11803366185896280172
38900, 0.12003407151407330389
38910, 0.11391258011433258446
38920, 0.11587025004086015656
38930, 0.12168916388958805896
38940, 0.11989797601736285060
38950, 0.11273914267155493718
38960, 0.11392049597229991775
38970, 0.11672572557936700122
38980, 0.11757351373282087792
38990, 0.11331007951258786903
39000, 0.11717954488522863699
39010, 0.11710546789900444509
39020, 0.11734933111498513369
39030, 0.11666526437653690351
39040, 0.11342210332580471288
39050, 0.11297153892180311630
39060, 0.11487766501001228647
39070, 0.11428997306948573964
39080, 0.10813669901975675458
39090, 0.11032514359332079579
39100, 0.11359915721925606391
39110, 0.10906111888164193857
39120, 0.11024669553161103863
39130, 0.10432629556024064499
39140, 0.10980778851706585186
39150, 0.10294240589166125943
39160, 0.11060714001230032011
39170, 0.11338108280259362459
39180, 0.11306271812327306492
39190, 0.11253197456614749683
39200, 0.11203970708924781974
39210, 0.10762343664982676472
39220, 0.10781182881206685664
39230, 0.11512269727651425200
39240, 0.11263358950589630325
39250, 0.10930487408231126523
39260, 0.11177323402928784901
39270, 0.10967006905265108685
39280, 0.10952722553106397640
39290, 0.11631208368944623288
39300, 0.11530959898546022657
39310, 0.11443323508764446927
39320, 0.11824229062838842452
39330, 0.11481787969344470213
39340, 0.11323732095209670945
39350, 0.11074872214819109217
39360, 0.11166816250240430008
39370, 0.11021672075927924084
39380, 0.11301985107279310938
39390, 0.11435031975000597981
39400, 0.11009151688318041806
39410, 0.10919014829338191674
39420, 0.11399370066521807843
39430, 0.11144166609277039726
39440, 0.11634224164910822452
39450, 0.11832080321731197614
39460, 0.11366501725419020374
39470, 0.11621192288178150420
39480, 0.11069140435289881452
39490, 0.11541924204466802450
39500, 0.11694838416414121696
39510, 0.11826400241533363555
39520, 0.11532339143844971829
39530, 0.11438998104381870036
39540, 0.11650907607556248990
39550, 0.11158678555338852334
39560, 0.11828064011679551015
39570, 0.11730824131317341141
39580, 0.11308730372600184211
39590, 0.11142315406966840641
39600, 0.11124831958244207897
39610, 0.11055963179376870897
39620, 0.11119595845641239151
39630, 0.10687900738874489548
39640, 0.10855169809239306744
39650, 0.10464441486281916838
39660, 0.11062691856689976788
39670, 0.10311053162143757334
39680, 0.10522845961916171831
39690, 0.10506219603722488642
39700, 0.10210814505137655317
39710, 0.10460723332116383943
39720, 0.10457259817322483997
39730, 0.10291481884212849707
39740, 0.10521085900197935104
39750, 0.10532148312642064525
39760, 0.09963821743796330566
39770, 0.10603965393296466146
39780, 0.10235046352238263978
39790, 0.10576187953114590812
39800, 0.10312297315693719213
39810, 0.10663493330366158318
39820, 0.10778423111665169642
39830, 0.10909838238481306405
39840, 0.10547180888199481075
39850, 0.10757186970754073485
39860, 0.10891033556750606692
39870, 0.10398682463195285663
39880, 0.11013919216044953941
39890, 0.11032046141736628897
39900, 0.10846635836360363214
39910, 0.10930410409651436510
39920, 0.10847566222763571631
